DateTime,Entries,UniqueIPs
1546727068,500,500
1546728741,500,500
1546731184,500,500
1546733081,500,500
1546735234,500,500
1546737136,500,500
1546738811,500,500
1546739778,500,500
1546741458,500,500
1546742450,500,500
1546745071,500,500
1546746801,500,500
1546748414,500,500
1546750366,500,500
1546752737,500,500
1546753698,500,500
1546755886,500,500
1546757769,500,500
1546759240,500,500
1546761638,500,500
1546763083,500,500
1546765942,500,500
1546768098,500,500
1546769601,500,500
1546771543,500,500
1546773876,500,500
1546775558,500,500
1546776988,500,500
1546778669,500,500
1546781070,500,500
1546782748,500,500
1546784442,500,500
1546786592,500,500
1546789727,500,500
1546791220,500,500
1546792335,500,500
1546794009,500,500
1546794995,500,500
1546796449,500,500
1546798596,500,500
1546800051,500,500
1546808189,500,500
1546825252,500,500
1546831716,500,500
1546834354,500,500
1546836292,500,500
1546838448,500,500
1546840887,500,500
1546843465,500,500
1546845849,500,500
1546847553,500,500
1546851390,500,500
1546853551,500,500
1546855236,500,500
1546857852,500,500
1546860761,500,500
1546861934,500,500
1546864363,500,500
1546866005,500,500
1546867687,500,500
1546869146,500,500
1546870841,500,500
1546872994,500,500
1546873929,500,500
1546875610,500,500
1546876885,500,500
1546878757,500,500
1546880193,500,500
1546881660,500,500
1546883087,500,500
1546884530,500,500
1546885968,500,500
1546887878,500,500
1546889559,500,500
1546890519,500,500
1546895322,500,500
1546913058,500,500
1546930574,500,500
1546940682,500,500
1546948591,500,500
1546959871,500,500
1546962271,500,500
1546967071,500,500
1546969469,500,500
1546971161,500,500
1546973311,500,500
1546975490,500,500
1546978358,500,500
1546981482,500,500
1546985567,500,500
1546988425,500,500
1546990595,500,500
1546992990,500,500
1546995412,500,500
1546997068,500,500
1546999478,500,500
1547001871,500,500
1547004025,500,500
1547005469,500,500
1547007849,500,500
1547012197,500,500
1547015527,500,500
1547021074,500,500
1547023470,500,500
1547025628,500,500
1547029239,500,500
1547033154,500,500
1547034994,500,500
1547038361,500,500
1547040060,500,500
1547041943,500,500
1547045316,500,500
1547047968,500,500
1547049650,500,500
1547050704,500,500
1547052283,500,500
1547053949,500,500
1547055639,500,500
1547057796,500,500
1547059475,500,500
1547060919,500,500
1547062365,500,500
1547063538,500,500
1547064513,500,500
1547066188,500,500
1547067872,500,500
1547068848,500,500
1547070090,500,500
1547071485,500,500
1547073166,500,500
1547074131,500,500
1547077481,500,500
1547080851,500,500
1547083464,500,500
1547087536,500,500
1547090197,500,500
1547091880,500,500
1547092875,500,500
1547093777,500,500
1547095452,500,500
1547097136,500,500
1547098813,500,500
1547100995,500,500
1547104364,500,500
1547107486,500,500
1547110355,500,500
1547111329,500,500
1547112280,500,500
1547114936,500,500
1547118258,500,500
1547119232,500,500
1547120284,500,500
1547122599,500,500
1547124257,500,500
1547126175,500,500
1547127161,500,500
1547128847,500,500
1547129786,500,500
1547131245,500,500
1547133641,500,500
1547134589,500,500
1547136050,500,500
1547136997,500,500
1547138202,500,500
1547139153,500,500
1547140124,500,500
1547141076,500,500
1547142757,500,500
1547144674,500,500
1547146349,500,500
1547148756,500,500
1547151158,500,500
1547154272,500,500
1547157149,500,500
1547158594,500,500
1547160759,500,500
1547163633,500,500
1547166752,500,500
